customer_id,ages,genders,marital_status,no_of_childrens,education_Level,annual_income,number_of_accounts,total_credit_line
3396446,74,Female,1,2,3,124384.0,4,49753.6
7181185,55,Male,1,1,1,74880.0,3,22464.0
3166039,58,Female,1,3,1,76128.0,5,38064.0
2735244,77,Female,0,0,1,84032.0,1,8403.2
7964862,64,Male,1,1,3,120224.0,3,36067.2
5790479,31,Male,1,1,2,85696.0,3,25708.800000000003
2184141,38,Female,0,2,1,67808.0,3,20342.4
4161174,71,Female,0,3,3,123136.0,4,49254.4
2328352,72,Female,0,3,2,102752.0,4,41100.8
1378910,50,Female,1,3,1,72800.0,5,36400.0
8916358,38,Female,0,2,1,67808.0,3,20342.4
2147429,47,Male,1,2,1,71552.0,4,28620.8
6155666,65,Male,0,2,2,99840.0,3,29952.0
6032729,66,Male,1,4,2,100256.0,6,60153.600000000006
8464848,37,Female,1,0,3,108992.0,2,21798.4
4940318,36,Female,1,3,1,66976.0,5,33488.0
7292201,20,Female,1,2,1,60320.0,4,24128.0
6998820,69,Female,0,4,3,122304.0,5,61152.0
2351465,78,Male,1,1,1,84448.0,3,25334.399999999998
9240776,69,Male,1,2,0,59904.0,4,23961.6
8863869,48,Female,0,3,2,92768.0,4,37107.2
9767787,36,Male,1,1,2,87776.0,3,26332.800000000003
6340979,51,Male,1,3,0,52416.0,5,26208.0
4474658,48,Female,0,1,1,71968.0,2,14393.6
4444460,73,Female,0,1,1,82368.0,2,16473.6
7174055,21,Male,1,0,1,60736.0,2,12147.2
1951563,66,Female,1,2,2,100256.0,4,40102.4
2285616,29,Male,1,0,0,43264.0,2,8652.8
6713998,41,Male,0,0,1,69056.0,1,6905.6
2117694,69,Female,1,1,1,80704.0,3,24211.199999999997
1461127,77,Female,0,2,0,63232.0,3,18969.6
3837588,76,Male,1,3,1,83616.0,5,41808.0
2810748,26,Female,0,0,2,83616.0,1,8361.6
5312930,38,Female,1,2,2,88608.0,4,35443.2
6636455,36,Male,1,1,0,46176.0,3,13852.800000000001
1932175,22,Female,1,2,2,81952.0,4,32780.8
7347245,64,Male,1,0,2,99424.0,2,19884.8
5069887,64,Female,1,2,1,78624.0,4,31449.6
5745361,65,Female,0,4,0,58240.0,5,29120.0
4652178,50,Female,1,2,1,72800.0,4,29120.0
6334206,39,Male,1,0,2,89024.0,2,17804.8
9403564,54,Female,1,1,1,74464.0,3,22339.199999999997
8180846,26,Male,0,2,1,62816.0,3,18844.800000000003
9831427,69,Female,0,1,3,122304.0,2,24460.8
9041718,36,Male,0,0,1,66976.0,1,6697.6
9748169,78,Male,0,2,1,84448.0,3,25334.399999999998
6824272,26,Male,1,3,2,83616.0,5,41808.0
5012385,64,Male,0,0,1,78624.0,1,7862.4
4653554,22,Male,1,2,2,81952.0,4,32780.8
7436082,37,Female,1,3,1,67392.0,5,33696.0
9430611,46,Female,1,4,1,71136.0,6,42681.600000000006
3561755,36,Female,1,0,2,87776.0,2,17555.2
5281979,49,Male,1,2,1,72384.0,4,28953.6
7237831,59,Male,1,3,1,76544.0,5,38272.0
9528074,76,Female,1,1,1,83616.0,3,25084.800000000003
7412098,79,Male,0,1,1,84864.0,2,16972.8
6833697,52,Female,0,1,2,94432.0,2,18886.4
1505045,79,Male,1,4,1,84864.0,6,50918.399999999994
5792637,49,Male,1,2,2,93184.0,4,37273.6
6723056,33,Female,0,1,1,65728.0,2,13145.6
4099439,37,Female,1,0,1,67392.0,2,13478.4
6060782,22,Male,1,0,1,61152.0,2,12230.4
8464052,57,Male,0,2,1,75712.0,3,22713.6
4649610,42,Male,0,4,0,48672.0,5,24336.0
1286260,63,Male,1,1,3,119808.0,3,35942.399999999994
5054341,58,Male,1,1,2,96928.0,3,29078.399999999998
3380369,46,Female,0,1,3,112736.0,2,22547.2
7376569,46,Male,1,4,2,91936.0,6,55161.600000000006
5805389,31,Female,0,1,2,85696.0,2,17139.2
2381854,69,Male,1,0,2,101504.0,2,20300.8
2162417,20,Female,0,3,3,101920.0,4,40768.0
3929311,33,Male,1,0,1,65728.0,2,13145.6
9055900,73,Male,1,3,3,123968.0,5,61984.0
4899661,30,Female,1,2,3,106080.0,4,42432.0
4752411,34,Female,0,1,2,86944.0,2,17388.8
6874368,20,Female,1,0,2,81120.0,2,16224.0
9400340,36,Male,1,1,2,87776.0,3,26332.800000000003
7339604,28,Female,0,1,2,84448.0,2,16889.6
4773658,70,Female,1,1,2,101920.0,3,30576.0
2529555,36,Male,0,1,1,66976.0,2,13395.2
4354070,66,Male,0,3,2,100256.0,4,40102.4
8331262,22,Male,0,0,0,40352.0,1,4035.2
1239195,40,Female,0,3,1,68640.0,4,27456.0
3004696,27,Male,1,3,3,104832.0,5,52416.0
3004243,65,Male,0,0,0,58240.0,1,5824.0
3910816,52,Male,1,2,2,94432.0,4,37772.8
1951280,59,Female,1,3,1,76544.0,5,38272.0
6789199,66,Male,0,0,2,100256.0,1,10025.6
4971765,31,Female,0,2,1,64896.0,3,19468.800000000003
9499370,59,Male,1,0,2,97344.0,2,19468.8
5521750,42,Female,1,1,2,90272.0,3,27081.600000000002
4568281,23,Male,1,2,1,61568.0,4,24627.2
8634570,31,Female,0,2,1,64896.0,3,19468.800000000003
2270801,40,Female,0,0,1,68640.0,1,6864.0
1819869,31,Female,1,0,2,85696.0,2,17139.2
9536466,38,Male,1,1,0,47008.0,3,14102.400000000001
5890074,79,Female,0,2,1,84864.0,3,25459.199999999997
5589107,27,Female,0,0,0,42432.0,1,4243.2
9422326,33,Female,0,0,2,86528.0,1,8652.8
1427225,73,Female,0,2,2,103168.0,3,30950.399999999998
6888841,49,Male,1,1,3,113984.0,3,34195.2
5890296,72,Female,1,2,2,102752.0,4,41100.8
6941567,79,Male,0,0,3,126464.0,1,12646.4
2937533,47,Female,1,1,2,92352.0,3,27705.600000000002
4631087,27,Male,1,0,3,104832.0,2,20966.4
5742408,76,Female,0,1,1,83616.0,2,16723.2
1524143,71,Male,1,3,2,102336.0,5,51168.0
3201279,36,Female,0,0,3,108576.0,1,10857.6
3833244,75,Male,1,1,1,83200.0,3,24960.0
5978237,34,Female,1,0,3,107744.0,2,21548.8
5466603,37,Female,1,0,3,108992.0,2,21798.4
7621334,33,Female,1,0,1,65728.0,2,13145.6
3135835,36,Female,0,2,2,87776.0,3,26332.800000000003
1808726,64,Female,1,1,2,99424.0,3,29827.199999999997
2087727,37,Female,0,0,0,46592.0,1,4659.2
8357141,54,Female,1,2,1,74464.0,4,29785.6
6884535,42,Male,1,4,1,69472.0,6,41683.2
7114043,33,Female,1,0,0,44928.0,2,8985.6
8472976,69,Female,1,1,2,101504.0,3,30451.199999999997
7566620,24,Male,1,2,1,61984.0,4,24793.6
9621437,60,Female,1,2,1,76960.0,4,30784.0
1443114,66,Male,1,4,3,121056.0,6,72633.6
4606774,58,Male,1,1,0,55328.0,3,16598.4
4586329,74,Female,0,3,1,82784.0,4,33113.6
1864771,69,Female,0,2,1,80704.0,3,24211.199999999997
1755220,56,Male,0,4,2,96096.0,5,48048.0
6748381,77,Female,0,3,2,104832.0,4,41932.8
3349433,65,Female,1,1,1,79040.0,3,23712.0
5472514,78,Male,1,4,2,105248.0,6,63148.799999999996
1349312,44,Male,0,1,1,70304.0,2,14060.8
9433081,71,Male,0,4,1,81536.0,5,40768.0
1423759,45,Female,0,2,0,49920.0,3,14976.0
2041205,79,Male,0,1,3,126464.0,2,25292.8
8957532,64,Female,1,2,3,120224.0,4,48089.6
9230331,27,Male,0,2,2,84032.0,3,25209.600000000002
5278737,67,Male,1,1,2,100672.0,3,30201.600000000002
5419962,34,Female,0,2,1,66144.0,3,19843.199999999997
9795068,32,Male,0,1,3,106912.0,2,21382.4
6467508,29,Female,1,0,3,105664.0,2,21132.8
2244446,27,Male,1,1,2,84032.0,3,25209.600000000002
6150430,73,Male,0,3,1,82368.0,4,32947.2
1902145,56,Male,1,3,1,75296.0,5,37648.0
1344883,53,Female,1,4,1,74048.0,6,44428.8
1937491,54,Male,0,3,0,53664.0,4,21465.6
2104284,73,Female,0,1,1,82368.0,2,16473.6
8771931,51,Male,1,2,1,73216.0,4,29286.4
3157488,25,Male,0,2,1,62400.0,3,18720.0
6623436,70,Male,0,3,1,81120.0,4,32448.0
4492872,42,Male,1,2,1,69472.0,4,27788.8
7289617,79,Male,1,2,1,84864.0,4,33945.6
2607388,31,Female,1,0,1,64896.0,2,12979.2
5028847,66,Male,0,3,0,58656.0,4,23462.4
3089855,26,Male,1,0,2,83616.0,2,16723.2
3505413,34,Male,1,1,1,66144.0,3,19843.199999999997
5590670,65,Male,0,1,1,79040.0,2,15808.0
6260861,56,Male,1,1,1,75296.0,3,22588.800000000003
4151764,67,Male,1,2,1,79872.0,4,31948.8
9090623,53,Male,0,1,2,94848.0,2,18969.6
4933803,78,Male,1,2,1,84448.0,4,33779.2
3726068,51,Male,1,4,1,73216.0,6,43929.600000000006
3504286,27,Female,1,0,1,63232.0,2,12646.4
8564674,80,Male,1,3,1,85280.0,5,42640.0
3227140,23,Male,1,0,1,61568.0,2,12313.6
6722673,60,Male,1,0,3,118560.0,2,23712.0
4419591,79,Male,1,2,3,126464.0,4,50585.6
7922597,59,Female,1,2,3,118144.0,4,47257.6
5912877,32,Female,0,1,0,44512.0,2,8902.4
4659065,50,Female,1,4,2,93600.0,6,56160.0
6009708,50,Male,1,3,1,72800.0,5,36400.0
6549964,76,Female,1,2,1,83616.0,4,33446.4
7040818,31,Male,0,0,1,64896.0,1,6489.6
1774877,20,Female,0,1,1,60320.0,2,12064.0
1802363,74,Female,0,0,2,103584.0,1,10358.4
1903942,61,Female,1,2,1,77376.0,4,30950.4
8953774,27,Male,1,1,1,63232.0,3,18969.6
7255987,74,Male,1,0,1,82784.0,2,16556.8
2045707,80,Male,0,2,2,106080.0,3,31824.0
7514673,70,Female,0,1,1,81120.0,2,16224.0
3617743,40,Female,1,1,2,89440.0,3,26832.0
9543899,32,Male,1,2,1,65312.0,4,26124.8
7464281,36,Female,0,0,1,66976.0,1,6697.6
3171825,29,Male,0,1,2,84864.0,2,16972.8
4448470,75,Female,0,1,3,124800.0,2,24960.0
8068867,42,Female,1,2,2,90272.0,4,36108.8
7689879,35,Female,0,0,2,87360.0,1,8736.0
1277871,40,Male,1,3,3,110240.0,5,55120.0
1159335,71,Female,1,1,2,102336.0,3,30700.800000000003
9368810,37,Male,1,0,1,67392.0,2,13478.4
9655939,37,Male,0,1,1,67392.0,2,13478.4
6558122,77,Male,0,0,1,84032.0,1,8403.2
9351947,54,Male,0,0,1,74464.0,1,7446.4
8483076,60,Female,0,4,0,56160.0,5,28080.0
2865037,71,Female,0,1,1,81536.0,2,16307.2
7285463,55,Male,0,3,1,74880.0,4,29952.0
1732191,59,Female,0,1,2,97344.0,2,19468.8
8746715,38,Male,0,2,1,67808.0,3,20342.4
3435594,49,Male,0,3,2,93184.0,4,37273.6
8632471,27,Female,1,3,1,63232.0,5,31616.0
8747747,24,Male,0,3,1,61984.0,4,24793.6
3407029,56,Male,0,1,1,75296.0,2,15059.2
3186790,34,Male,1,1,1,66144.0,3,19843.199999999997
8437092,52,Male,0,4,3,115232.0,5,57616.0
5697439,62,Male,0,3,1,77792.0,4,31116.8
9151264,39,Male,0,2,2,89024.0,3,26707.199999999997
6870485,74,Male,1,1,1,82784.0,3,24835.199999999997
6149086,25,Male,1,1,2,83200.0,3,24960.0
3503577,54,Female,1,1,1,74464.0,3,22339.199999999997
3611896,43,Female,1,0,1,69888.0,2,13977.6
1747476,73,Female,1,3,1,82368.0,5,41184.0
8076136,72,Female,0,2,2,102752.0,3,30825.600000000002
4096919,41,Female,1,2,2,89856.0,4,35942.4
5743279,57,Male,0,1,1,75712.0,2,15142.4
8699515,75,Female,1,1,2,104000.0,3,31200.0
5341160,64,Female,0,1,2,99424.0,2,19884.8
6595953,63,Male,1,1,0,57408.0,3,17222.4
4850370,21,Male,0,2,1,60736.0,3,18220.800000000003
4691631,21,Female,0,1,1,60736.0,2,12147.2
5102538,78,Female,0,1,1,84448.0,2,16889.6
2101968,52,Female,1,2,0,52832.0,4,21132.8
5926635,77,Female,1,4,3,125632.0,6,75379.20000000001
2098838,33,Male,1,1,3,107328.0,3,32198.399999999998
2793014,51,Female,1,2,2,94016.0,4,37606.4
8245965,69,Female,0,3,1,80704.0,4,32281.6
9492039,56,Female,1,2,2,96096.0,4,38438.4
5989729,73,Female,0,2,3,123968.0,3,37190.399999999994
9752602,78,Female,1,1,0,63648.0,3,19094.4
9106975,38,Male,1,2,0,47008.0,4,18803.2
1579458,73,Male,1,3,2,103168.0,5,51584.0
9377070,63,Female,0,1,2,99008.0,2,19801.6
2927991,77,Female,0,1,1,84032.0,2,16806.4
4598996,65,Male,0,3,1,79040.0,4,31616.0
4238241,21,Female,0,0,1,60736.0,1,6073.6
7931230,45,Female,1,3,1,70720.0,5,35360.0
6073036,48,Female,0,2,0,51168.0,3,15350.400000000001
3856737,50,Female,1,2,0,52000.0,4,20800.0
8677980,39,Female,0,0,1,68224.0,1,6822.4
7860923,68,Male,1,1,1,80288.0,3,24086.4
5987809,68,Male,1,1,1,80288.0,3,24086.4
6445609,78,Female,0,3,3,126048.0,4,50419.2
2591564,67,Female,0,1,1,79872.0,2,15974.4
9098603,77,Male,0,3,1,84032.0,4,33612.8
4275746,46,Female,1,1,1,71136.0,3,21340.800000000003
4272103,76,Female,0,4,0,62816.0,5,31408.0
4797944,30,Female,1,3,2,85280.0,5,42640.0
9335730,50,Female,0,1,0,52000.0,2,10400.0
7003982,79,Male,1,1,1,84864.0,3,25459.199999999997
8307411,48,Female,1,2,2,92768.0,4,37107.2
7919618,42,Female,0,1,1,69472.0,2,13894.4
1534333,60,Male,1,1,1,76960.0,3,23088.0
8393809,42,Female,0,4,1,69472.0,5,34736.0
2148662,58,Male,0,2,1,76128.0,3,22838.4
1912057,58,Female,1,2,0,55328.0,4,22131.2
1069756,31,Female,0,3,1,64896.0,4,25958.4
7681421,22,Female,0,3,0,40352.0,4,16140.8
8784246,67,Male,0,2,1,79872.0,3,23961.6
2126059,23,Female,1,3,2,82368.0,5,41184.0
6104026,38,Female,0,0,2,88608.0,1,8860.8
2353606,75,Female,1,1,1,83200.0,3,24960.0
4574444,59,Female,1,1,1,76544.0,3,22963.199999999997
2090179,29,Female,1,2,2,84864.0,4,33945.6
4883832,58,Female,0,3,3,117728.0,4,47091.2
6782530,76,Male,1,1,1,83616.0,3,25084.800000000003
1212136,45,Male,0,4,1,70720.0,5,35360.0
3376470,51,Female,1,2,2,94016.0,4,37606.4
5726065,79,Female,1,2,2,105664.0,4,42265.6
8774705,57,Female,1,3,1,75712.0,5,37856.0
1825594,40,Female,1,0,1,68640.0,2,13728.0
6899944,33,Female,1,0,1,65728.0,2,13145.6
6581616,51,Female,0,1,1,73216.0,2,14643.2
5914935,36,Female,1,0,2,87776.0,2,17555.2
3559124,50,Female,0,1,2,93600.0,2,18720.0
2764562,43,Male,1,2,3,111488.0,4,44595.2
7693115,37,Female,0,0,1,67392.0,1,6739.2
1126005,59,Male,1,4,3,118144.0,6,70886.4
5995995,40,Male,1,0,1,68640.0,2,13728.0
4310390,68,Male,1,1,3,121888.0,3,36566.399999999994
1124755,31,Male,1,0,1,64896.0,2,12979.2
3907587,51,Female,1,2,2,94016.0,4,37606.4
9531192,77,Male,0,4,1,84032.0,5,42016.0
1691993,36,Male,1,0,1,66976.0,2,13395.2
2280995,21,Female,1,2,2,81536.0,4,32614.4
3061766,26,Female,1,1,2,83616.0,3,25084.800000000003
6740221,62,Male,1,3,1,77792.0,5,38896.0
2309760,48,Male,1,0,3,113568.0,2,22713.6
3186129,29,Female,0,0,1,64064.0,1,6406.4
9566536,58,Male,1,1,2,96928.0,3,29078.399999999998
6390102,28,Male,1,0,1,63648.0,2,12729.6
7972352,68,Male,0,4,2,101088.0,5,50544.0
1102258,47,Female,1,3,1,71552.0,5,35776.0
7980207,54,Female,0,3,1,74464.0,4,29785.6
6782070,44,Female,1,4,1,70304.0,6,42182.399999999994
2917275,79,Male,0,1,3,126464.0,2,25292.8
6511094,41,Male,0,0,3,110656.0,1,11065.6
8742499,68,Male,1,1,2,101088.0,3,30326.399999999998
7099501,68,Male,1,0,3,121888.0,2,24377.6
8955918,68,Female,0,1,1,80288.0,2,16057.6
7945308,68,Female,0,2,1,80288.0,3,24086.4
7383716,54,Male,1,1,2,95264.0,3,28579.199999999997
5851825,60,Female,1,3,1,76960.0,5,38480.0
6339492,45,Female,0,4,1,70720.0,5,35360.0
2341301,48,Male,1,1,2,92768.0,3,27830.399999999998
5944282,77,Male,0,2,1,84032.0,3,25209.600000000002
2438704,78,Female,0,3,3,126048.0,4,50419.2
5859429,51,Female,0,0,2,94016.0,1,9401.6
4928423,42,Female,0,4,1,69472.0,5,34736.0
2576952,21,Female,0,0,1,60736.0,1,6073.6
3129576,41,Male,0,2,2,89856.0,3,26956.800000000003
5541842,35,Female,0,2,0,45760.0,3,13728.0
6814900,58,Male,0,1,1,76128.0,2,15225.6
7310557,35,Female,1,0,3,108160.0,2,21632.0
5974417,60,Male,1,4,1,76960.0,6,46176.0
6775856,64,Male,0,1,1,78624.0,2,15724.8
9669251,36,Female,0,0,2,87776.0,1,8777.6
2813316,70,Male,1,1,1,81120.0,3,24336.0
7377842,77,Female,0,3,1,84032.0,4,33612.8
7171996,31,Male,1,0,1,64896.0,2,12979.2
5506750,30,Female,1,1,2,85280.0,3,25584.0
8353394,76,Male,1,2,2,104416.0,4,41766.4
7039233,49,Female,0,3,2,93184.0,4,37273.6
9183830,79,Male,1,1,1,84864.0,3,25459.199999999997
8391022,66,Female,1,3,1,79456.0,5,39728.0
6358146,28,Female,1,1,3,105248.0,3,31574.399999999998
8414352,21,Male,1,1,1,60736.0,3,18220.800000000003
1760066,59,Female,1,1,2,97344.0,3,29203.199999999997
8934205,29,Female,1,0,1,64064.0,2,12812.8
7636782,47,Female,0,3,1,71552.0,4,28620.8
6924550,74,Female,0,3,1,82784.0,4,33113.6
6014153,69,Female,1,2,1,80704.0,4,32281.6
7826395,68,Male,1,1,1,80288.0,3,24086.4
6406709,32,Female,0,0,2,86112.0,1,8611.2
5068090,63,Female,0,4,1,78208.0,5,39104.0
2157137,77,Female,1,2,0,63232.0,4,25292.8
6692994,75,Male,0,3,2,104000.0,4,41600.0
2030862,35,Male,1,0,0,45760.0,2,9152.0
1005164,25,Female,0,1,1,62400.0,2,12480.0
9653150,56,Male,0,1,0,54496.0,2,10899.2
6745712,50,Male,0,1,3,114400.0,2,22880.0
6767687,61,Male,0,1,2,98176.0,2,19635.2
9892820,56,Female,0,2,2,96096.0,3,28828.800000000003
4948229,46,Female,1,2,1,71136.0,4,28454.4
4422824,45,Female,0,1,1,70720.0,2,14144.0
7583862,43,Male,1,1,2,90688.0,3,27206.399999999998
4529589,53,Male,0,2,2,94848.0,3,28454.399999999998
5336930,54,Male,0,2,1,74464.0,3,22339.199999999997
4125037,56,Male,1,2,2,96096.0,4,38438.4
6486625,76,Female,1,0,3,125216.0,2,25043.2
5921364,53,Female,0,1,1,74048.0,2,14809.6
2796252,34,Male,1,0,1,66144.0,2,13228.8
7070193,35,Female,1,0,3,108160.0,2,21632.0
1502709,30,Female,1,0,2,85280.0,2,17056.0
7727271,30,Male,1,0,2,85280.0,2,17056.0
7567998,37,Male,0,0,1,67392.0,1,6739.2
1860023,26,Male,0,0,2,83616.0,1,8361.6
8072627,59,Male,1,1,1,76544.0,3,22963.199999999997
6073591,57,Male,0,2,0,54912.0,3,16473.6
1911384,38,Female,0,1,0,47008.0,2,9401.6
9119536,67,Male,0,4,1,79872.0,5,39936.0
2909988,22,Male,0,0,1,61152.0,1,6115.2
9562405,70,Female,1,1,1,81120.0,3,24336.0
2512103,42,Male,1,0,1,69472.0,2,13894.4
7700853,79,Male,0,2,2,105664.0,3,31699.199999999997
8121275,68,Female,0,2,0,59488.0,3,17846.4
6862192,24,Female,1,0,1,61984.0,2,12396.8
6670813,59,Male,1,3,2,97344.0,5,48672.0
2820507,45,Female,1,4,0,49920.0,6,29952.0
8839992,60,Male,1,4,2,97760.0,6,58656.0
1142068,27,Male,1,3,1,63232.0,5,31616.0
3881335,31,Male,1,1,3,106496.0,3,31948.800000000003
1767084,70,Female,1,3,0,60320.0,5,30160.0
9647985,47,Male,1,0,1,71552.0,2,14310.4
4917176,37,Male,1,1,3,108992.0,3,32697.600000000002
8776622,50,Female,0,2,1,72800.0,3,21840.0
3716626,67,Female,1,2,2,100672.0,4,40268.8
2225936,34,Male,1,0,2,86944.0,2,17388.8
3259087,69,Male,1,2,2,101504.0,4,40601.6
9104568,79,Male,1,4,1,84864.0,6,50918.399999999994
1231071,36,Male,0,2,3,108576.0,3,32572.800000000003
2414092,47,Female,1,2,1,71552.0,4,28620.8
6356824,52,Male,1,2,3,115232.0,4,46092.8
5608962,67,Female,0,3,0,59072.0,4,23628.8
9498413,29,Female,0,0,0,43264.0,1,4326.4
2470426,74,Female,1,2,3,124384.0,4,49753.6
4398524,76,Male,0,4,1,83616.0,5,41808.0
2659320,53,Female,1,1,0,53248.0,3,15974.400000000001
4150876,62,Male,1,3,0,56992.0,5,28496.0
2730797,73,Female,0,1,2,103168.0,2,20633.6
6534254,23,Male,0,1,2,82368.0,2,16473.6
5681937,56,Female,1,2,1,75296.0,4,30118.4
7778883,80,Female,1,2,2,106080.0,4,42432.0
3902956,49,Female,1,2,1,72384.0,4,28953.6
7374852,71,Female,1,2,1,81536.0,4,32614.4
2381422,62,Male,1,1,3,119392.0,3,35817.600000000006
9962766,45,Male,1,2,1,70720.0,4,28288.0
8319233,79,Female,0,2,1,84864.0,3,25459.199999999997
7116326,25,Male,0,1,1,62400.0,2,12480.0
9451732,38,Female,0,3,2,88608.0,4,35443.2
8548768,23,Male,0,2,3,103168.0,3,30950.399999999998
7108774,30,Female,1,1,0,43680.0,3,13104.0
3267293,43,Male,0,1,1,69888.0,2,13977.6
2598924,66,Male,1,1,0,58656.0,3,17596.800000000003
6855083,59,Female,1,1,2,97344.0,3,29203.199999999997
2169879,61,Female,0,3,0,56576.0,4,22630.4
1241894,73,Female,0,2,1,82368.0,3,24710.399999999998
7207298,74,Female,1,4,1,82784.0,6,49670.399999999994
4584216,26,Female,1,0,1,62816.0,2,12563.2
9515700,28,Female,0,1,1,63648.0,2,12729.6
2848479,75,Female,1,0,1,83200.0,2,16640.0
5881911,38,Female,0,1,2,88608.0,2,17721.6
3331830,24,Female,0,2,0,41184.0,3,12355.199999999999
1025622,48,Male,1,2,1,71968.0,4,28787.2
8972863,27,Male,0,2,1,63232.0,3,18969.6
5996873,63,Female,0,0,1,78208.0,1,7820.8
2339850,40,Male,1,0,2,89440.0,2,17888.0
7007218,22,Female,1,3,1,61152.0,5,30576.0
7420675,59,Male,0,3,3,118144.0,4,47257.6
6018425,54,Female,0,1,1,74464.0,2,14892.8
8520355,69,Male,1,3,1,80704.0,5,40352.0
9930842,44,Male,0,1,1,70304.0,2,14060.8
9209673,60,Female,1,3,2,97760.0,5,48880.0
1109351,51,Male,0,0,1,73216.0,1,7321.6
1732873,55,Male,1,1,2,95680.0,3,28704.0
9486038,49,Female,1,3,1,72384.0,5,36192.0
5274520,72,Male,1,1,1,81952.0,3,24585.600000000002
5942427,36,Male,1,1,2,87776.0,3,26332.800000000003
2172657,65,Male,1,3,2,99840.0,5,49920.0
9866444,54,Male,0,4,1,74464.0,5,37232.0
6849259,21,Male,0,0,2,81536.0,1,8153.6
9192358,60,Male,0,3,2,97760.0,4,39104.0
7599768,60,Female,1,3,1,76960.0,5,38480.0
8574412,63,Female,1,2,1,78208.0,4,31283.2
3816946,69,Female,0,1,2,101504.0,2,20300.8
1685452,37,Male,1,0,2,88192.0,2,17638.4
2560780,50,Female,1,2,1,72800.0,4,29120.0
1709207,74,Female,0,3,2,103584.0,4,41433.6
5736594,35,Female,0,3,1,66560.0,4,26624.0
3948422,56,Female,1,2,2,96096.0,4,38438.4
2066154,72,Female,1,2,2,102752.0,4,41100.8
3570377,55,Female,1,3,1,74880.0,5,37440.0
4807808,52,Male,0,1,1,73632.0,2,14726.4
5758993,51,Female,1,4,2,94016.0,6,56409.600000000006
7130953,45,Male,1,2,2,91520.0,4,36608.0
9633618,24,Male,0,0,2,82784.0,1,8278.4
8053734,66,Male,0,3,1,79456.0,4,31782.4
8840559,71,Female,1,1,1,81536.0,3,24460.800000000003
7494419,42,Male,0,3,1,69472.0,4,27788.8
2033433,22,Male,0,0,1,61152.0,1,6115.2
2928733,74,Male,1,3,0,61984.0,5,30992.0
9511041,69,Female,0,3,2,101504.0,4,40601.6
3955014,53,Male,0,0,2,94848.0,1,9484.8
9701748,78,Female,1,3,1,84448.0,5,42224.0
2797001,47,Female,0,4,1,71552.0,5,35776.0
4266216,36,Male,1,3,3,108576.0,5,54288.0
5985197,63,Female,1,2,1,78208.0,4,31283.2
7024984,45,Female,1,2,1,70720.0,4,28288.0
7578988,70,Male,1,3,0,60320.0,5,30160.0
2422112,25,Female,1,3,1,62400.0,5,31200.0
4456714,25,Female,1,1,1,62400.0,3,18720.0
7001621,47,Male,1,0,2,92352.0,2,18470.4
4773519,75,Female,1,2,1,83200.0,4,33280.0
6773649,65,Male,1,1,1,79040.0,3,23712.0
5651928,71,Female,0,3,0,60736.0,4,24294.4
7591268,53,Male,0,1,2,94848.0,2,18969.6
9289029,28,Male,0,2,1,63648.0,3,19094.4
1270538,52,Female,0,2,3,115232.0,3,34569.600000000006
8282244,43,Female,1,0,3,111488.0,2,22297.6
2537832,25,Male,1,0,1,62400.0,2,12480.0
8111497,52,Female,0,1,3,115232.0,2,23046.4
9774207,47,Female,1,3,1,71552.0,5,35776.0
5020608,79,Male,1,3,1,84864.0,5,42432.0
4901994,53,Male,1,3,1,74048.0,5,37024.0
7489069,36,Male,1,1,2,87776.0,3,26332.800000000003
7541269,72,Male,1,1,3,123552.0,3,37065.600000000006
5989597,30,Male,1,2,1,64480.0,4,25792.0
1589120,31,Male,1,0,1,64896.0,2,12979.2
8368671,51,Male,1,0,1,73216.0,2,14643.2
3224385,70,Female,0,1,1,81120.0,2,16224.0
7589657,25,Male,0,0,2,83200.0,1,8320.0
5653727,46,Female,1,4,1,71136.0,6,42681.600000000006
1980752,77,Male,1,3,1,84032.0,5,42016.0
7866623,41,Male,1,2,2,89856.0,4,35942.4
5236259,75,Female,1,1,3,124800.0,3,37440.0
5659845,36,Female,0,2,1,66976.0,3,20092.800000000003
7900204,58,Male,1,1,1,76128.0,3,22838.4
7742765,64,Male,1,2,2,99424.0,4,39769.6
8162174,43,Male,0,2,1,69888.0,3,20966.4
8724469,22,Female,1,2,1,61152.0,4,24460.8
5216262,69,Male,0,1,1,80704.0,2,16140.8
6855045,39,Male,0,0,3,109824.0,1,10982.4
9621089,77,Male,1,3,1,84032.0,5,42016.0
5441858,61,Female,1,2,1,77376.0,4,30950.4
9986085,66,Female,0,1,3,121056.0,2,24211.2
9525045,22,Female,1,1,2,81952.0,3,24585.600000000002
4701268,24,Female,1,0,1,61984.0,2,12396.8
4403930,38,Male,0,2,1,67808.0,3,20342.4
9150892,44,Female,1,2,2,91104.0,4,36441.6
5257126,80,Male,1,3,2,106080.0,5,53040.0
4818371,22,Female,0,0,1,61152.0,1,6115.2
2148890,76,Female,1,1,3,125216.0,3,37564.8
1864966,41,Female,0,0,2,89856.0,1,8985.6
1293255,54,Male,1,1,3,116064.0,3,34819.2
6642842,54,Female,1,2,3,116064.0,4,46425.6
7776978,53,Female,1,2,1,74048.0,4,29619.2
9243993,65,Male,1,2,1,79040.0,4,31616.0
9910019,70,Female,0,1,2,101920.0,2,20384.0
8018387,56,Male,0,2,2,96096.0,3,28828.800000000003
5415387,52,Male,1,2,1,73632.0,4,29452.8
